INT	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	INT	INT	STRING
195	站立	站立	站立	站立	站立	站立	站立	站立	站立	站立	0	-1
196	站立	站立	站立	站立	站立	站立	站立	站立	站立	站立	0	-1
197	站立	站立	站立	站立	站立	站立	站立	站立	站立	站立	0	-1
198	站立	站立	站立	站立	站立	站立	站立	站立	站立	站立	0	-1
199	站立	站立	站立	站立	站立	站立	站立	站立	站立	站立	0	-1
200	站立	站立	站立	站立	站立	站立	站立	站立	站立	站立	0	-1
201	站立	站立	站立	站立	站立	站立	站立	站立	站立	站立	0	-1
202	站立	站立	站立	站立	站立	站立	站立	站立	站立	站立	0	-1
203	站立	站立	站立	站立	站立	站立	站立	站立	站立	站立	0	-1
204	站立	站立	站立	站立	站立	站立	站立	站立	站立	站立	0	-1
205	站立	站立	站立	站立	站立	站立	站立	站立	站立	站立	0	-1
206	站立	站立	站立	站立	站立	站立	站立	站立	站立	站立	0	-1
450	站立	站立	站立	站立	站立	站立	站立	站立	站立	站立	0	-1
451	站立	站立	站立	站立	站立	站立	站立	站立	站立	站立	0	-1
452	站立	站立	站立	站立	站立	站立	站立	站立	站立	站立	0	-1
453	站立	站立	站立	站立	站立	站立	站立	站立	站立	站立	0	-1
454	站立	站立	站立	站立	站立	站立	站立	站立	站立	站立	0	-1
455	站立	站立	站立	站立	站立	站立	站立	站立	站立	站立	0	-1
456	站立	站立	站立	站立	站立	站立	站立	站立	站立	站立	0	-1
457	站立	站立	站立	站立	站立	站立	站立	站立	站立	站立	0	-1
458	站立	站立	站立	站立	站立	站立	站立	站立	站立	站立	0	-1
459	站立	站立	站立	站立	站立	站立	站立	站立	站立	站立	0	-1
460	站立	站立	站立	站立	站立	站立	站立	站立	站立	站立	0	-1
461	站立	站立	站立	站立	站立	站立	站立	站立	站立	站立	0	-1
462	站立	站立	站立	站立	站立	站立	站立	站立	站立	站立	0	-1
463	站立	站立	站立	站立	站立	站立	站立	站立	站立	站立	0	-1
464	站立	站立	站立	站立	站立	站立	站立	站立	站立	站立	0	-1
465	站立	站立	站立	站立	站立	站立	站立	站立	站立	站立	0	-1
466	站立	站立	站立	站立	站立	站立	站立	站立	站立	站立	0	-1
467	站立	站立	站立	站立	站立	站立	站立	站立	站立	站立	0	-1
468	站立	站立	站立	站立	站立	站立	站立	站立	站立	站立	0	-1
469	站立	站立	站立	站立	站立	站立	站立	站立	站立	站立	0	-1
470	站立	站立	站立	站立	站立	站立	站立	站立	站立	站立	0	-1
471	站立	站立	站立	站立	站立	站立	站立	站立	站立	站立	0	-1
472	站立	站立	站立	站立	站立	站立	站立	站立	站立	站立	0	-1
473	站立	站立	站立	站立	站立	站立	站立	站立	站立	站立	0	-1
474	站立	站立	站立	站立	站立	站立	站立	站立	站立	站立	0	-1
475	站立	站立	站立	站立	站立	站立	站立	站立	站立	站立	0	-1
476	站立	站立	站立	站立	站立	站立	站立	站立	站立	站立	0	-1
477	站立	站立	站立	站立	站立	站立	站立	站立	站立	站立	0	-1
478	站立	站立	站立	站立	站立	站立	站立	站立	站立	站立	0	-1
479	站立	站立	站立	站立	站立	站立	站立	站立	站立	站立	0	-1
480	站立	站立	站立	站立	站立	站立	站立	站立	站立	站立	0	-1
481	站立	站立	站立	站立	站立	站立	站立	站立	站立	站立	0	-1
482	站立	站立	站立	站立	站立	站立	站立	站立	站立	站立	0	-1
483	站立	站立	站立	站立	站立	站立	站立	站立	站立	站立	0	-1
484	站立	站立	站立	站立	站立	站立	站立	站立	站立	站立	0	-1
485	站立	站立	站立	站立	站立	站立	站立	站立	站立	站立	0	-1
486	站立	站立	站立	站立	站立	站立	站立	站立	站立	站立	0	-1
487	站立	站立	站立	站立	站立	站立	站立	站立	站立	站立	0	-1
488	站立	站立	站立	站立	站立	站立	站立	站立	站立	站立	0	-1
489	站立	站立	站立	站立	站立	站立	站立	站立	站立	站立	0	-1
490	站立	站立	站立	站立	站立	站立	站立	站立	站立	站立	0	-1
491	站立	站立	站立	站立	站立	站立	站立	站立	站立	站立	0	-1
492	站立	站立	站立	站立	站立	站立	站立	站立	站立	站立	0	-1
493	站立	站立	站立	站立	站立	站立	站立	站立	站立	站立	0	-1
494	站立	站立	站立	站立	站立	站立	站立	站立	站立	站立	0	-1
495	站立	站立	站立	站立	站立	站立	站立	站立	站立	站立	0	-1
496	站立	站立	站立	站立	站立	站立	站立	站立	站立	站立	0	-1
497	站立	站立	站立	站立	站立	站立	站立	站立	站立	站立	0	-1
498	站立	站立	站立	站立	站立	站立	站立	站立	站立	站立	0	-1
499	站立	站立	站立	站立	站立	站立	站立	站立	站立	站立	0	-1
500	站立	站立	站立	站立	站立	站立	站立	站立	站立	站立	0	-1
501	站立	站立	站立	站立	站立	站立	站立	站立	站立	站立	0	-1
502	站立	站立	站立	站立	站立	站立	站立	站立	站立	站立	0	-1
503	站立	站立	站立	站立	站立	站立	站立	站立	站立	站立	0	-1
504	站立	站立	站立	站立	站立	站立	站立	站立	站立	站立	0	-1
505	站立	站立	站立	站立	站立	站立	站立	站立	站立	站立	0	-1
506	站立	站立	站立	站立	站立	站立	站立	站立	站立	站立	0	-1
507	站立	站立	站立	站立	站立	站立	站立	站立	站立	站立	0	-1
508	站立	站立	站立	站立	站立	站立	站立	站立	站立	站立	0	-1
509	站立	站立	站立	站立	站立	站立	站立	站立	站立	站立	0	-1
510	站立	站立	站立	站立	站立	站立	站立	站立	站立	站立	0	-1
511	站立	站立	站立	站立	站立	站立	站立	站立	站立	站立	0	-1
512	站立	站立	站立	站立	站立	站立	站立	站立	站立	站立	0	-1
513	站立	站立	站立	站立	站立	站立	站立	站立	站立	站立	0	-1
514	站立	站立	站立	站立	站立	站立	站立	站立	站立	站立	0	-1
515	站立	站立	站立	站立	站立	站立	站立	站立	站立	站立	0	-1
516	站立	站立	站立	站立	站立	站立	站立	站立	站立	站立	0	-1
517	站立	站立	站立	站立	站立	站立	站立	站立	站立	站立	0	-1
518	站立	站立	站立	站立	站立	站立	站立	站立	站立	站立	0	-1
519	站立	站立	站立	站立	站立	站立	站立	站立	站立	站立	0	-1
520	站立	站立	站立	站立	站立	站立	站立	站立	站立	站立	0	-1
521	站立	站立	站立	站立	站立	站立	站立	站立	站立	站立	0	-1
522	站立	站立	站立	站立	站立	站立	站立	站立	站立	站立	0	-1
523	站立	站立	站立	站立	站立	站立	站立	站立	站立	站立	0	-1
524	站立	站立	站立	站立	站立	站立	站立	站立	站立	站立	0	-1
525	站立	站立	站立	站立	站立	站立	站立	站立	站立	站立	0	-1
526	站立	站立	站立	站立	站立	站立	站立	站立	站立	站立	0	-1
527	站立	站立	站立	站立	站立	站立	站立	站立	站立	站立	0	-1
528	站立	站立	站立	站立	站立	站立	站立	站立	站立	站立	0	-1
529	站立	站立	站立	站立	站立	站立	站立	站立	站立	站立	0	-1
530	站立	站立	站立	站立	站立	站立	站立	站立	站立	站立	0	-1
531	站立	站立	站立	站立	站立	站立	站立	站立	站立	站立	0	-1
532	站立	站立	站立	站立	站立	站立	站立	站立	站立	站立	0	-1
533	站立	站立	站立	站立	站立	站立	站立	站立	站立	站立	0	-1
534	站立	站立	站立	站立	站立	站立	站立	站立	站立	站立	0	-1
535	站立	站立	站立	站立	站立	站立	站立	站立	站立	站立	0	-1
536	站立	站立	站立	站立	站立	站立	站立	站立	站立	站立	0	-1
537	站立	站立	站立	站立	站立	站立	站立	站立	站立	站立	0	-1
538	站立	站立	站立	站立	站立	站立	站立	站立	站立	站立	0	-1
539	站立	站立	站立	站立	站立	站立	站立	站立	站立	站立	0	-1
540	站立	站立	站立	站立	站立	站立	站立	站立	站立	站立	0	-1
541	站立	站立	站立	站立	站立	站立	站立	站立	站立	站立	0	-1
542	站立	站立	站立	站立	站立	站立	站立	站立	站立	站立	0	-1
543	站立	站立	站立	站立	站立	站立	站立	站立	站立	站立	0	-1
544	站立	站立	站立	站立	站立	站立	站立	站立	站立	站立	0	-1
545	站立	站立	站立	站立	站立	站立	站立	站立	站立	站立	0	-1
546	站立	站立	站立	站立	站立	站立	站立	站立	站立	站立	0	-1
547	站立	站立	站立	站立	站立	站立	站立	站立	站立	站立	0	-1
548	站立	站立	站立	站立	站立	站立	站立	站立	站立	站立	0	-1
549	站立	站立	站立	站立	站立	站立	站立	站立	站立	站立	0	-1
550	站立	站立	站立	站立	站立	站立	站立	站立	站立	站立	0	-1
551	站立	站立	站立	站立	站立	站立	站立	站立	站立	站立	0	-1
552	站立	站立	站立	站立	站立	站立	站立	站立	站立	站立	0	-1
553	站立	站立	站立	站立	站立	站立	站立	站立	站立	站立	0	-1
554	站立	站立	站立	站立	站立	站立	站立	站立	站立	站立	0	-1
555	站立	站立	站立	站立	站立	站立	站立	站立	站立	站立	0	-1
556	站立	站立	站立	站立	站立	站立	站立	站立	站立	站立	0	-1
557	站立	站立	站立	站立	站立	站立	站立	站立	站立	站立	0	-1
558	站立	站立	站立	站立	站立	站立	站立	站立	站立	站立	0	-1
559	站立	站立	站立	站立	站立	站立	站立	站立	站立	站立	0	-1
560	站立	站立	站立	站立	站立	站立	站立	站立	站立	站立	0	-1
561	站立	站立	站立	站立	站立	站立	站立	站立	站立	站立	0	-1
562	站立	站立	站立	站立	站立	站立	站立	站立	站立	站立	0	-1
563	站立	站立	站立	站立	站立	站立	站立	站立	站立	站立	0	-1
564	站立	站立	站立	站立	站立	站立	站立	站立	站立	站立	0	-1
565	站立	站立	站立	站立	站立	站立	站立	站立	站立	站立	0	-1
566	站立	站立	站立	站立	站立	站立	站立	站立	站立	站立	0	-1
567	站立	站立	站立	站立	站立	站立	站立	站立	站立	站立	0	-1
568	站立	站立	站立	站立	站立	站立	站立	站立	站立	站立	0	-1
569	站立	站立	站立	站立	站立	站立	站立	站立	站立	站立	0	-1
570	站立	站立	站立	站立	站立	站立	站立	站立	站立	站立	0	-1
571	站立	站立	站立	站立	站立	站立	站立	站立	站立	站立	0	-1
572	站立	站立	站立	站立	站立	站立	站立	站立	站立	站立	0	-1
573	站立	站立	站立	站立	站立	站立	站立	站立	站立	站立	0	-1
574	站立	站立	站立	站立	站立	站立	站立	站立	站立	站立	0	-1
575	站立	站立	站立	站立	站立	站立	站立	站立	站立	站立	0	-1
576	站立	站立	站立	站立	站立	站立	站立	站立	站立	站立	0	-1
577	站立	站立	站立	站立	站立	站立	站立	站立	站立	站立	0	-1
578	站立	站立	站立	站立	站立	站立	站立	站立	站立	站立	0	-1
579	站立	站立	站立	站立	站立	站立	站立	站立	站立	站立	0	-1
580	站立	站立	站立	站立	站立	站立	站立	站立	站立	站立	0	-1
581	站立	站立	站立	站立	站立	站立	站立	站立	站立	站立	0	-1
582	站立	站立	站立	站立	站立	站立	站立	站立	站立	站立	0	-1
583	站立	站立	站立	站立	站立	站立	站立	站立	站立	站立	0	-1
584	站立	站立	站立	站立	站立	站立	站立	站立	站立	站立	0	-1
585	站立	站立	站立	站立	站立	站立	站立	站立	站立	站立	0	-1
586	站立	站立	站立	站立	站立	站立	站立	站立	站立	站立	0	-1
587	站立	站立	站立	站立	站立	站立	站立	站立	站立	站立	0	-1
588	站立	站立	站立	站立	站立	站立	站立	站立	站立	站立	0	-1
589	站立	站立	站立	站立	站立	站立	站立	站立	站立	站立	0	-1
590	站立	站立	站立	站立	站立	站立	站立	站立	站立	站立	0	-1
591	站立	站立	站立	站立	站立	站立	站立	站立	站立	站立	0	-1
592	站立	站立	站立	站立	站立	站立	站立	站立	站立	站立	0	-1
593	站立	站立	站立	站立	站立	站立	站立	站立	站立	站立	0	-1
594	站立	站立	站立	站立	站立	站立	站立	站立	站立	站立	0	-1
595	站立	站立	站立	站立	站立	站立	站立	站立	站立	站立	0	-1
596	站立	站立	站立	站立	站立	站立	站立	站立	站立	站立	0	-1
597	站立	站立	站立	站立	站立	站立	站立	站立	站立	站立	0	-1
598	站立	站立	站立	站立	站立	站立	站立	站立	站立	站立	0	-1
599	站立	站立	站立	站立	站立	站立	站立	站立	站立	站立	0	-1
600	站立	站立	站立	站立	站立	站立	站立	站立	站立	站立	0	-1
601	站立	站立	站立	站立	站立	站立	站立	站立	站立	站立	0	-1
602	站立	站立	站立	站立	站立	站立	站立	站立	站立	站立	0	-1
603	站立	站立	站立	站立	站立	站立	站立	站立	站立	站立	0	-1
604	站立	站立	站立	站立	站立	站立	站立	站立	站立	站立	0	-1
605	站立	站立	站立	站立	站立	站立	站立	站立	站立	站立	0	-1
606	站立	站立	站立	站立	站立	站立	站立	站立	站立	站立	0	-1
607	站立	站立	站立	站立	站立	站立	站立	站立	站立	站立	0	-1
608	站立	站立	站立	站立	站立	站立	站立	站立	站立	站立	0	-1
609	站立	站立	站立	站立	站立	站立	站立	站立	站立	站立	0	-1
610	站立	站立	站立	站立	站立	站立	站立	站立	站立	站立	0	-1
611	站立	站立	站立	站立	站立	站立	站立	站立	站立	站立	0	-1
612	站立	站立	站立	站立	站立	站立	站立	站立	站立	站立	0	-1
613	站立	站立	站立	站立	站立	站立	站立	站立	站立	站立	0	-1
614	站立	站立	站立	站立	站立	站立	站立	站立	站立	站立	0	-1
615	站立	站立	站立	站立	站立	站立	站立	站立	站立	站立	0	-1
616	站立	站立	站立	站立	站立	站立	站立	站立	站立	站立	0	-1
617	站立	站立	站立	站立	站立	站立	站立	站立	站立	站立	0	-1
618	站立	站立	站立	站立	站立	站立	站立	站立	站立	站立	0	-1
704	npc_兵圣奇阵风_风雷弹_雷击术	npc_兵圣奇阵风_风雷弹_雷击术	npc_兵圣奇阵风_风雷弹_雷击术	npc_兵圣奇阵风_风雷弹_雷击术	npc_兵圣奇阵风_风雷弹_雷击术	npc_兵圣奇阵风_风雷弹_雷击术	npc_兵圣奇阵风_风雷弹_雷击术	npc_兵圣奇阵风_风雷弹_雷击术	npc_兵圣奇阵风_风雷弹_雷击术	npc_兵圣奇阵风_风雷弹_雷击术	0	-1
