INT	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	INT	INT	STRING
156	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	0	-1
157	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	0	-1
158	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	0	-1
159	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	0	-1
160	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	0	-1
161	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	0	-1
162	boss_兵圣奇阵火_火牛杀阵_火牛爆炸	boss_兵圣奇阵火_火牛杀阵_火牛爆炸	boss_兵圣奇阵火_火牛杀阵_火牛爆炸	boss_兵圣奇阵火_火牛杀阵_火牛爆炸	boss_兵圣奇阵火_火牛杀阵_火牛爆炸	boss_兵圣奇阵火_火牛杀阵_火牛爆炸	boss_兵圣奇阵火_火牛杀阵_火牛爆炸	boss_兵圣奇阵火_火牛杀阵_火牛爆炸	boss_兵圣奇阵火_火牛杀阵_火牛爆炸	boss_兵圣奇阵火_火牛杀阵_火牛爆炸	0	-1
163	boss_兵圣奇阵火_火牛杀阵_火牛爆炸	boss_兵圣奇阵火_火牛杀阵_火牛爆炸	boss_兵圣奇阵火_火牛杀阵_火牛爆炸	boss_兵圣奇阵火_火牛杀阵_火牛爆炸	boss_兵圣奇阵火_火牛杀阵_火牛爆炸	boss_兵圣奇阵火_火牛杀阵_火牛爆炸	boss_兵圣奇阵火_火牛杀阵_火牛爆炸	boss_兵圣奇阵火_火牛杀阵_火牛爆炸	boss_兵圣奇阵火_火牛杀阵_火牛爆炸	boss_兵圣奇阵火_火牛杀阵_火牛爆炸	0	-1
164	boss_兵圣奇阵火_火牛杀阵_火牛爆炸	boss_兵圣奇阵火_火牛杀阵_火牛爆炸	boss_兵圣奇阵火_火牛杀阵_火牛爆炸	boss_兵圣奇阵火_火牛杀阵_火牛爆炸	boss_兵圣奇阵火_火牛杀阵_火牛爆炸	boss_兵圣奇阵火_火牛杀阵_火牛爆炸	boss_兵圣奇阵火_火牛杀阵_火牛爆炸	boss_兵圣奇阵火_火牛杀阵_火牛爆炸	boss_兵圣奇阵火_火牛杀阵_火牛爆炸	boss_兵圣奇阵火_火牛杀阵_火牛爆炸	0	-1
165	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	0	-1
166	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	0	-1
167	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	0	-1
168	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	0	-1
169	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	0	-1
170	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	0	-1
171	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	0	-1
172	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	0	-1
173	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	0	-1
174	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	0	-1
175	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	0	-1
176	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	0	-1
177	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	0	-1
178	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	0	-1
179	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	0	-1
180	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	0	-1
181	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	0	-1
182	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	0	-1
183	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	0	-1
184	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	0	-1
185	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	0	-1
186	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	0	-1
187	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	0	-1
188	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	0	-1
189	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	0	-1
190	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	0	-1
191	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	0	-1
192	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	0	-1
193	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	0	-1
194	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	0	-1
195	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	0	-1
196	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	0	-1
197	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	0	-1
198	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	0	-1
199	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	0	-1
200	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	0	-1
201	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	0	-1
202	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	0	-1
203	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	0	-1
204	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	0	-1
205	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	0	-1
206	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	0	-1
450	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	0	-1
451	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	0	-1
452	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	0	-1
453	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	0	-1
454	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	0	-1
455	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	0	-1
456	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	0	-1
457	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	0	-1
458	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	0	-1
459	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	0	-1
460	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	0	-1
461	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	0	-1
462	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	0	-1
463	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	0	-1
464	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	0	-1
465	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	0	-1
466	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	0	-1
467	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	0	-1
468	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	0	-1
469	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	0	-1
470	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	0	-1
471	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	0	-1
472	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	0	-1
473	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	0	-1
474	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	0	-1
475	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	0	-1
476	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	0	-1
477	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	0	-1
478	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	0	-1
479	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	0	-1
480	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	0	-1
481	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	0	-1
482	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	0	-1
483	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	0	-1
484	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	0	-1
485	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	0	-1
486	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	0	-1
487	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	0	-1
488	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	0	-1
489	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	0	-1
490	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	0	-1
491	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	0	-1
492	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	0	-1
493	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	0	-1
494	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	0	-1
495	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	0	-1
496	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	0	-1
497	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	0	-1
498	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	0	-1
499	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	0	-1
500	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	0	-1
501	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	0	-1
502	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	0	-1
503	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	0	-1
504	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	0	-1
505	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	0	-1
506	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	0	-1
507	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	0	-1
508	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	0	-1
509	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	0	-1
510	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	0	-1
511	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	0	-1
512	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	0	-1
513	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	0	-1
514	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	0	-1
515	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	0	-1
516	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	0	-1
517	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	0	-1
518	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	0	-1
519	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	0	-1
520	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	0	-1
521	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	0	-1
522	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	0	-1
523	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	0	-1
524	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	0	-1
525	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	0	-1
526	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	0	-1
527	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	0	-1
528	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	0	-1
529	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	0	-1
530	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	0	-1
531	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	0	-1
532	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	0	-1
533	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	0	-1
534	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	0	-1
535	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	0	-1
536	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	0	-1
537	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	0	-1
538	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	0	-1
539	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	0	-1
540	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	0	-1
541	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	0	-1
542	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	0	-1
543	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	0	-1
544	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	0	-1
545	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	0	-1
546	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	0	-1
547	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	0	-1
548	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	0	-1
549	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	0	-1
550	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	0	-1
551	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	0	-1
552	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	0	-1
553	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	0	-1
554	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	0	-1
555	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	0	-1
556	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	0	-1
557	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	0	-1
558	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	0	-1
559	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	0	-1
560	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	0	-1
561	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	0	-1
562	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	0	-1
563	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	0	-1
564	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	0	-1
565	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	0	-1
566	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	0	-1
567	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	0	-1
568	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	0	-1
569	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	0	-1
570	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	0	-1
571	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	0	-1
572	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	0	-1
573	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	0	-1
574	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	0	-1
575	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	0	-1
576	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	0	-1
577	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	0	-1
578	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	0	-1
579	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	0	-1
580	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	0	-1
581	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	0	-1
582	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	0	-1
583	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	0	-1
584	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	0	-1
585	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	0	-1
586	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	0	-1
587	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	0	-1
588	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	0	-1
589	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	0	-1
590	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	0	-1
591	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	0	-1
592	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	0	-1
593	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	0	-1
594	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	0	-1
595	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	0	-1
596	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	0	-1
597	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	0	-1
598	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	0	-1
599	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	0	-1
600	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	0	-1
601	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	0	-1
602	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	0	-1
603	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	0	-1
604	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	0	-1
605	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	0	-1
606	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	0	-1
607	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	0	-1
608	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	0	-1
609	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	0	-1
610	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	0	-1
611	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	0	-1
612	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	0	-1
613	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	0	-1
614	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	0	-1
615	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	0	-1
616	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	0	-1
617	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	0	-1
618	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	跑步	0	-1
